elbow_angle_left,elbow_angle_right,shoulder_angle_left,shoulder_angle_right,head_pitch,head_yaw,mouth_open_ratio,wrist_face_distance,shoulder_distance,phone_detected,label,behavior
112.6936,93.6143,16.8915,11.009,33.0244,19.679,0.0634,0.3309,0.3754,0,2,Looking Down
71.0707,70.7562,29.1895,15.2998,25.2909,6.4831,0.056,0.2774,0.291,1,4,Using Phone
85.2461,95.0569,34.4924,24.6326,18,9.7338,0.0727,0.3713,0.3587,0,2,Looking Down
81.236,64.3481,31.3251,32.5146,24.9154,23.354,0.0235,0.1908,0.3485,1,4,Using Phone
94.0015,95.9069,28.1757,25.8654,41.0251,-7.925,0.0297,0.4607,0.3479,0,2,Looking Down
68.6225,51.9664,23.3989,15.0113,23.6545,4.5646,0.0587,0.2849,0.4036,1,4,Using Phone
94.4939,96.4907,8.8094,10.23,-0.4277,7.0365,0.07,0.8053,0.3149,0,0,Attentive
41.0494,82.6725,12.9236,26.8443,15.8025,27.1417,0.0932,0.1755,0.3349,1,4,Using Phone
87.9499,88.1504,0.3616,8.6056,10.0709,-0.2934,0.0078,0.6458,0.4182,0,0,Attentive
90.2328,94.7389,13.6093,17.5961,-2.948,10.2734,0.2342,0.6743,0.275,0,3,Talking
69.9599,90.7017,0.5842,8.1384,7.6239,1.1111,0.0628,0.6678,0.4012,0,0,Attentive
84.9132,80.5509,17.0101,25.6624,1.0245,-22.8092,0.0204,0.5965,0.2994,0,1,Distracted
125.8256,92.7638,23.7826,22.8944,13.0573,-31.2159,0.061,0.5696,0.336,0,1,Distracted
83.0474,84.6855,9.3275,11.6693,13.5882,6.4906,0.0106,0.6998,0.4032,0,0,Attentive
89.3703,85.0514,7.8181,9.452,4.4698,-2.2201,0.0422,0.7779,0.3724,0,0,Attentive
72.6952,86.6011,28.7856,26.6066,14.3354,15.3682,0.0599,0.297,0.3419,1,4,Using Phone
76.2126,66.9192,19.9614,36.6959,20.0261,6.7125,0.0476,0.2316,0.2988,1,4,Using Phone
85.2796,76.9405,5,7.3625,9.9277,-37.4462,0.0236,0.5756,0.3547,0,1,Distracted
85.1065,54.82,15.7507,26.0427,9.2227,15,0.0549,0.4617,0.3851,0,1,Distracted
86.5524,74.8395,11.4348,5.8402,1.1703,-4.8923,0.018,0.82,0.4033,0,0,Attentive
107.6429,94.2985,15.7361,25.1192,35.7219,-3.1468,0,0.3834,0.3549,0,2,Looking Down
87.2283,73.4471,19.5398,15.2958,3.9923,-12.3461,0.3245,0.8474,0.3389,0,3,Talking
83.9656,90.6371,4.9651,28.5049,2.3834,16.8332,0.1621,0.6219,0.4055,0,3,Talking
97.8198,84.4709,9.2541,18.0853,8.4381,-19.6851,0.1719,0.6565,0.3339,0,3,Talking
121.665,85.6245,16.5874,16.8848,40.8464,-0.2795,0.0128,0.4447,0.3138,0,2,Looking Down
92.9684,78.9456,2.8909,17.5067,3.0639,-1.505,0.0898,0.6945,0.3682,0,0,Attentive
93.3338,89.6684,9.3524,12.8993,0.7586,5.1333,0.0995,0.7356,0.3208,0,0,Attentive
90.6574,89.337,14.1259,21.6326,4.8675,-33.1999,0.0836,0.578,0.3432,0,1,Distracted
93.2561,94.2401,11.8445,29.6038,-4.7696,-29.6711,0.2929,0.7721,0.2865,0,3,Talking
116.1286,89.6051,22.4325,20.6367,2.7813,13.3042,0.2399,0.6608,0.3271,0,3,Talking
83.6137,81.7574,15.9059,26.4475,-10,-19.7935,0.1289,0.5233,0.3098,0,1,Distracted
80.2242,88.7675,18.3581,28.698,30.375,10.0897,0,0.2348,0.3705,1,4,Using Phone
65.5943,83.4756,30.2477,24.9874,18.6664,6.8819,0.0533,0.1559,0.3261,1,4,Using Phone
77.897,115.658,21.0814,19.5844,32.2508,-2.7599,0.0468,0.3526,0.381,0,2,Looking Down
101.0857,100.5398,8.4343,26.1905,-5.7411,-13.0018,0.2487,0.5517,0.3606,0,3,Talking
78.236,78.764,17.2404,5.7919,8.9692,-13.7292,0.211,0.513,0.3495,0,3,Talking
80.4985,100.9949,16.6807,32.0156,41.2909,6.2828,0.0302,0.5588,0.2679,0,2,Looking Down
96.9362,64.7238,34.0803,19.07,34.3061,4.3991,0.0142,0.2075,0.3187,1,4,Using Phone
89.9726,82.0431,11.8855,9.8537,11.7563,-0.3084,0,0.751,0.3138,0,0,Attentive
92.4494,91.5195,9.655,20.671,21.3567,-9.4193,0.0273,0.3609,0.3085,0,2,Looking Down
85.9062,73.4938,14.5961,6.6593,16.2398,6.4803,0.0366,0.7525,0.3527,0,0,Attentive
97.5838,99.0632,21.4612,18.8588,-3.8357,-31.6078,0.3283,0.6013,0.3352,0,3,Talking
126.572,83.8275,17.426,19.7402,45.3015,-10.5988,0.0995,0.4606,0.3467,0,2,Looking Down
73.6329,73.0763,29.6698,23.976,15.9084,15.252,0.0106,0.3075,0.3307,1,4,Using Phone
87.5055,80.148,12.2795,7.7045,0.8324,-6.9262,0,0.6188,0.3563,0,0,Attentive
91.6215,81.8501,6.9175,8.8358,7.5851,-33.7802,0.3029,0.5125,0.3842,0,3,Talking
102.5184,78.5336,5.8014,7.003,-7.7434,-3.1545,0.0272,0.662,0.3637,0,0,Attentive
99.6155,85.8283,10.7866,36.8904,23.1155,-2.5843,0.029,0.3663,0.3549,0,2,Looking Down
89.5616,69.9502,11.1047,18.6205,5.6634,27.7693,0.2128,0.509,0.3923,0,3,Talking
91.6804,87.8207,28.8081,9.426,3.8761,-14.5748,0.134,0.7953,0.3027,0,3,Talking
117.4672,112.3798,8.7286,23.5592,36.8058,7.1349,0.0066,0.3474,0.3698,0,2,Looking Down
70.107,87.9943,15.239,11.4092,0.3389,18.578,0.1863,0.5062,0.3586,0,3,Talking
87.2397,112.2595,11.5521,11.5996,22.7225,6.076,0.0215,0.2922,0.3058,0,2,Looking Down
115.4696,107.8769,16.1638,33.0345,18,-4.1741,0.0037,0.433,0.2855,0,2,Looking Down
106.7775,97.4549,24.3376,17.297,30.0179,-2.1971,0.0263,0.3449,0.3487,0,2,Looking Down
113.4664,116.5976,14.5588,21.4542,32.3554,2.9892,0.0321,0.5025,0.2544,0,2,Looking Down
65.6493,103.3266,16.6861,27.5807,-1.6887,-28.6961,0.0079,0.6452,0.3222,0,1,Distracted
91.5259,91.8838,7.0846,9.1644,6.6955,-1.4921,0.0982,0.6893,0.3794,0,0,Attentive
78.9759,55.2546,24.209,19.5125,25.7867,8.2657,0.0339,0.2072,0.4214,1,4,Using Phone
86.9597,80.9445,7.6448,11.1602,-3.6885,-8.4448,0.0284,0.6329,0.3624,0,0,Attentive
83.1573,98.9946,38.0323,18.3813,28.534,-11.5353,0.0684,0.4763,0.3616,0,2,Looking Down
89.9745,72.4382,6.3643,8.7624,4.5534,3.724,0.0553,0.5432,0.3652,0,0,Attentive
65.7799,93.3677,33.9756,12.7,21.5553,12.9048,0.0271,0.0814,0.344,1,4,Using Phone
88.892,85.5158,0.1227,5.3033,4.1355,-7.2582,0.068,0.7725,0.3988,0,0,Attentive
94.2458,69.9103,17.6693,22.1568,-1.4194,31.9471,0.0784,0.754,0.4028,0,1,Distracted
71.7316,118.895,28.6918,23.5661,45.2599,-7.8189,0.0966,0.3228,0.3395,0,2,Looking Down
114.4784,103.2286,12.7987,16.6924,32.2911,-1.5088,0.0682,0.2776,0.2702,0,2,Looking Down
78.4828,85.2073,21.9101,33.9513,39.7696,10.5302,0.0735,0.1846,0.3408,1,4,Using Phone
93.2415,91.5765,23.0817,28.9655,28.9338,1.6439,0.0434,0.4001,0.2864,0,2,Looking Down
66.1998,76.252,28.2324,39.3873,15.1779,10.3738,0.029,0.1275,0.3754,1,4,Using Phone
82.1219,74.3916,7.9327,11.3014,-0.7826,-5.7429,0.0603,0.6461,0.3513,0,0,Attentive
52.7602,76.6127,15.3553,15.7739,31.5408,0.4293,0,0.2574,0.3278,1,4,Using Phone
78.363,76.9354,26.0998,21.6916,14.6615,18.4436,0.2373,0.5986,0.3385,0,3,Talking
108.0522,112.816,27.5118,19.489,19.9678,-7.9915,0.0482,0.4274,0.2861,0,2,Looking Down
92.2131,104.5148,13.4545,12.1615,6.2039,8,0.2058,0.6093,0.3132,0,3,Talking
88.7793,96.8729,11.7781,8.4347,4.9957,-7.5024,0.0681,0.7206,0.3319,0,0,Attentive
80.9959,74.9042,8,14.4973,10,11.4029,0.0572,0.237,0.3016,1,4,Using Phone
97.1338,48.7966,13.6899,19.9604,7.0494,39.3197,0.0291,0.5502,0.3144,0,1,Distracted
82.7382,89.329,17.6901,17.1332,9.7402,29.9156,0.0743,0.6081,0.3381,0,1,Distracted
75.9529,88.7891,5.3681,12.7776,-0.5121,-2.5042,0.0411,0.7281,0.3867,0,0,Attentive
92.1457,87.7442,23.5429,26.6606,-1.3995,15,0.0443,0.7002,0.4097,0,1,Distracted
85.1682,82.1207,2,17.7022,6.2619,30.8152,0.1727,0.5504,0.2428,0,3,Talking
77.8048,87.3492,19.8061,22.1409,-2.8029,40.6421,0.0866,0.5447,0.3901,0,1,Distracted
97.3995,78.734,8.3897,14.0676,-2.3852,1.3648,0.0892,0.5214,0.3574,0,0,Attentive
93.3964,80.7181,16.587,10.988,17.4516,-4.1351,0.1021,0.6658,0.3239,0,0,Attentive
100.9003,87.9488,21.0159,25.1878,-0.5281,16.5074,0.3503,0.7355,0.2831,0,3,Talking
116.4171,123.603,19.6868,29.9977,21.548,8.6018,0.0714,0.4691,0.3294,0,2,Looking Down
86.4448,86.2485,20.2341,14.3927,7.5482,15,0.0347,0.6189,0.3549,0,1,Distracted
77.0132,92.8746,8.9301,9.7527,9.0489,-6.7363,0.0615,0.6633,0.3697,0,0,Attentive
82.5205,60.7322,15.2654,13.9446,5.3826,-18.2296,0.0002,0.7255,0.3151,0,1,Distracted
99.736,103.2464,12.5876,10.5462,-1.6715,23.1525,0.2336,0.6138,0.4018,0,3,Talking
108.1356,84.5833,17.3518,23.6376,29.4707,2.0711,0.008,0.4476,0.3055,0,2,Looking Down
108.0048,81.4593,17.0935,22.3726,34.2696,11.9436,0.0283,0.5184,0.3036,0,2,Looking Down
78.7448,81.9651,7.6801,13.5376,0.5579,32.8062,0.15,0.6282,0.3599,0,3,Talking
75.7846,78.8984,8.1441,14.0305,10.0212,-17.9597,0.1934,0.498,0.3721,0,3,Talking
60.1777,94.2666,29.2124,17.4512,12.6307,20.0245,0.0189,0.3312,0.2297,1,4,Using Phone
116.7716,75.2018,16.2012,14.5697,28.4853,15,0.0428,0.6416,0.37,0,1,Distracted
86.2188,78.4206,15.6052,10.001,4.9442,-1.9674,0.0547,0.716,0.3153,0,0,Attentive
81.68,60.9283,27.9292,20.9464,20.4882,11.2855,0.0498,0.2641,0.3595,1,4,Using Phone
66.7859,40,14.3088,17.9829,30.7738,15.5049,0.0334,0.2638,0.3755,1,4,Using Phone
76.4251,72.5699,14.0894,11.882,-0.4123,-5.218,0.0838,0.5548,0.4157,0,0,Attentive
96.9866,88.3341,20.6366,31.4734,18,-6.4018,0.0234,0.3695,0.3596,0,2,Looking Down
109.3597,69.0421,9.1818,24.7805,5.6936,29.268,0.0677,0.6506,0.4124,0,1,Distracted
91.3834,106.9577,16.67,30.1687,-2.3877,-17.8426,0.1976,0.5332,0.3439,0,3,Talking
111.5839,108.452,34.8163,16.6577,21.2191,-2.893,0.0831,0.2537,0.2473,0,2,Looking Down
99.6977,107.5322,33.3171,22.11,25.5296,3.738,0.0237,0.3596,0.2692,0,2,Looking Down
61.9434,90.0411,30.8795,17.7333,22.2468,29.8154,0.0127,0.2517,0.3271,1,4,Using Phone
97.6112,102.2179,22.6621,24.4786,31.9011,-9.6859,0.0118,0.3563,0.3187,0,2,Looking Down
78.6007,65.0474,11.2182,29.2725,21.3393,10.2569,0.0826,0.2657,0.4168,1,4,Using Phone
94.0784,80.0983,16.2175,9.0614,3.1046,20.6469,0.3207,0.5152,0.3693,0,3,Talking
99.7356,78.7824,43.9425,33.9669,35.7814,-6.0256,0.0366,0.3565,0.3806,0,2,Looking Down
86.4348,76.1491,13.9059,5.162,21.3374,-26.8639,0.0759,0.5942,0.3032,0,1,Distracted
84.973,83.6385,7.7339,13.4819,10.7318,0.5304,0.0943,0.5587,0.3423,0,0,Attentive
76.5416,69.5109,6.4509,21.0507,1.0763,13.1398,0.177,0.6268,0.3404,0,3,Talking
102.306,82.5378,11.0958,11.2469,14.4647,-0.5718,0.0584,0.6986,0.3575,0,0,Attentive
86.0722,98.2118,20.3011,19.2359,1.3183,8,0.2447,0.662,0.2545,0,3,Talking
89.2889,59.4504,9.6513,25.0805,35.5877,14.6916,0.0725,0.2225,0.3339,1,4,Using Phone
76.1817,90.4509,12.043,8.461,-0.0315,-5.3201,0.066,0.7483,0.3245,0,0,Attentive
88.3261,80.544,12.4064,13.3841,7.8591,-16.8126,0.2695,0.6669,0.3729,0,3,Talking
78.5746,96.9415,8.6444,9.8932,0.5167,-14.5454,0.0765,0.7089,0.3387,0,0,Attentive
97.6593,86.8318,20.4514,10.8373,0.4646,-8,0.2345,0.646,0.3972,0,3,Talking
94.8412,120.1315,9.8669,12.0828,24.5072,-6.7655,0.032,0.3433,0.2972,0,2,Looking Down
66.8341,55.8625,17.925,36.0122,23.6085,2.2768,0.0323,0.1741,0.3383,1,4,Using Phone
90.3063,53.0149,5,24.934,1.929,-27.4274,0.0593,0.5024,0.3377,0,1,Distracted
58.3967,53.6406,19.4282,6.2837,-6.8492,24.9716,0.0383,0.7992,0.4317,0,1,Distracted
82.7004,87.2986,9.7724,7.8788,1.581,1.9771,0.0045,0.71,0.3334,0,0,Attentive
103.7981,90.2838,13.2463,17.0709,-3.3216,-33.3858,0.118,0.5685,0.3279,0,1,Distracted
100.3263,73.5067,26.444,21.3124,2.5762,16.8102,0.2488,0.7417,0.3541,0,3,Talking
102.9217,95.1501,20.0144,20.9417,18,20,0.0556,0.4168,0.3546,0,2,Looking Down
78.2647,87.7975,19.9798,21.9227,12.0317,30.7673,0.1179,0.554,0.3185,0,1,Distracted
60.7117,61.8874,30.7013,26.2148,16.5115,7.1826,0.0479,0.1261,0.3706,1,4,Using Phone
85.5365,105.8132,10.2656,13.9409,4.5401,10.0868,0.1952,0.629,0.3519,0,3,Talking
40,67.4477,22.6984,23.0018,26.2283,17.0097,0.0797,0.2467,0.268,1,4,Using Phone
88.1556,81.6321,11.4489,20.377,10.2267,-1.9561,0.086,0.6174,0.2685,0,0,Attentive
89.1086,83.2036,2,4.8875,7.6496,34.1536,0.2742,0.6459,0.3491,0,3,Talking
90.2122,75.8985,8.9925,9.9674,8.5928,4.01,0.028,0.6566,0.3683,0,0,Attentive
86.5364,82.5271,10.6677,9.2377,9.2487,5.7402,0.0264,0.5435,0.2766,0,0,Attentive
111.18,104.7445,17.4986,13.6321,28.0082,2.513,0.0305,0.4251,0.3476,0,2,Looking Down
84.0533,96.6319,16.1879,18.3738,-1.5551,11.4297,0.2767,0.6136,0.3614,0,3,Talking
60.3591,76.0436,25.2641,23.6629,23.1699,14.7303,0.07,0.2857,0.4128,1,4,Using Phone
73.9222,72.7278,16.2769,37.9069,29.1483,20.8716,0.0342,0.245,0.3479,1,4,Using Phone
99.3709,90.6486,8.7866,4.8682,12.38,-5.7882,0.0989,0.6272,0.4136,0,0,Attentive
87.0604,84.4044,0.4061,9.8674,5.3614,14.7795,0.0442,0.6741,0.3486,0,0,Attentive
87.4755,83.9865,8.3379,28.4729,-1.7978,-19.2042,0.0812,0.5337,0.3419,0,1,Distracted
56.9206,95.8465,7.2383,13.9725,2.3492,-41.9969,0.0909,0.5842,0.3554,0,1,Distracted
78.0551,53.4353,18.5418,35.9226,20.3736,19.5007,0.0455,0.1619,0.3279,1,4,Using Phone
69.6746,113.4128,6.4281,22.1742,-2.9686,13.0481,0.2673,0.7022,0.2991,0,3,Talking
108.8151,85.965,22.3075,27.7259,24.1549,-51.2211,0.0325,0.7624,0.3592,0,1,Distracted
77.7675,72.6083,11.2899,15.5194,7.851,-0.0144,0.0323,0.5626,0.3834,0,0,Attentive
58.8161,84.5352,31.388,32.3242,32.1124,13.3414,0.0944,0.2427,0.3312,1,4,Using Phone
74.37,58.0098,14.976,23.5001,12.3673,1.5082,0.0535,0.162,0.3571,1,4,Using Phone
101.6908,71.6336,17.7985,10.2346,0.7872,-25.5675,0.2319,0.4573,0.3109,0,3,Talking
84.3233,98.7847,10.7453,14.0508,7.716,-27.3837,0.1886,0.7768,0.3625,0,3,Talking
68.061,98.324,2,34.0037,12.0113,15.9119,0.2206,0.6442,0.3264,0,3,Talking
87.49,109.631,15.5979,9.3604,-0.7332,-9.6387,0.0561,0.5895,0.2931,0,0,Attentive
100.4837,110.7392,24.7287,18.7487,36.1093,3.2059,0.0272,0.39,0.3241,0,2,Looking Down
88.857,86.6938,22.2308,5.8302,-10,16.2925,0.2481,0.6322,0.3993,0,3,Talking
51.978,70.4784,31.2677,20.0931,15.541,22.1276,0.0072,0.0959,0.2939,1,4,Using Phone
76.0856,81.4091,13.2704,7.0923,0.0552,-8.9521,0.2125,0.5342,0.316,0,3,Talking
97.9492,79.0979,12.3276,19.1191,5.625,13.3813,0.1294,0.85,0.3444,0,3,Talking
122.7461,98.1961,21.6003,19.4639,23.4266,12.9882,0.0242,0.3098,0.312,0,2,Looking Down
104.6658,85.9135,28.9011,19.431,30.6848,-2.227,0.0632,0.4627,0.3434,0,2,Looking Down
86.3042,89.7956,12.3042,9.6576,3.715,19.1899,0.0214,0.5825,0.3646,0,1,Distracted
105.1968,97.7628,16.1652,23.1092,27.851,-8.7091,0.12,0.361,0.2413,0,2,Looking Down
96.5401,87.6576,21.1411,25.6287,-7.6578,-25.6027,0.0792,0.6729,0.3054,0,1,Distracted
77.7805,65.3562,32.1233,45.2161,19.1294,16.4128,0.0276,0.2133,0.3412,1,4,Using Phone
62.0621,70.8955,19.9837,19.1634,18.7326,4.3145,0.0705,0.1759,0.3039,1,4,Using Phone
105.2813,92.2291,10.3728,20.5947,6.3944,18.2867,0.236,0.5722,0.317,0,3,Talking
80.7132,52.4021,9.9657,12.5441,12.9678,-16.6209,0.065,0.5619,0.2765,0,1,Distracted
94.0222,101.0424,2.9845,11.3472,-2.467,-27.7971,0.197,0.6876,0.3714,0,3,Talking
90.0343,91.0555,28.1751,21.1135,1.8941,-24.329,0.0735,0.6891,0.3402,0,1,Distracted
95.3568,120.8558,23.4317,22.7101,28.9728,-0.5463,0.0321,0.3758,0.3512,0,2,Looking Down
104.1414,80.7772,19.9638,16.1356,-6.8117,-10.6511,0.211,0.709,0.3685,0,3,Talking
102.3765,73.7396,30.1624,28.5042,19.8975,20.3519,0.0413,0.2833,0.3266,1,4,Using Phone
88.6223,73.6885,22.3866,29.5968,4.5247,-47.266,0.069,0.5654,0.2594,0,1,Distracted
87.8817,68.2173,26.0412,41.1448,12.4992,19.5299,0.0821,0.2713,0.3917,1,4,Using Phone
104.0219,95.6457,7.7803,18.2447,31.8794,-3.1006,0,0.332,0.3882,0,2,Looking Down
75.4486,86.1435,18.6626,21.1565,8.8283,3.0051,0,0.6066,0.3185,0,0,Attentive
100.3983,44.5848,10.9117,19.3394,10.6251,-54.9812,0.0509,0.4593,0.3601,0,1,Distracted
71.5035,95.8646,7.1522,20.4337,-3.3382,-31.8451,0.0467,0.5481,0.3827,0,1,Distracted
80.5286,66.5319,22.0498,23.8972,1.0376,-15.6164,0.2472,0.738,0.3663,0,3,Talking
94.9499,55.8903,23.7953,20.6855,29.4921,-7.9183,0.0067,0.2136,0.4021,1,4,Using Phone
76.4393,72.7958,6.5405,9.7721,6.46,-1.4474,0.0606,0.5499,0.4078,0,0,Attentive
98.093,102.7447,22.1195,15.8789,-1.1908,17.3498,0.2475,0.6927,0.3634,0,3,Talking
100.8864,114.323,9.2761,17.4414,31.1545,-14.6696,0.015,0.3456,0.2982,0,2,Looking Down
82.5205,71.739,15.483,9.2769,-3.3301,12.2378,0.3691,0.6309,0.3645,0,3,Talking
115.3852,77.1649,5,24.7148,2.2147,24.1009,0.0453,0.6807,0.396,0,1,Distracted
63.1963,81.45,21.9858,13.2004,14.0179,14.5362,0.0216,0.3166,0.3876,1,4,Using Phone
85.3779,70.5721,11.8279,28.4407,15.5694,0.2657,0.025,0.2526,0.3904,1,4,Using Phone
80.1195,71.7335,10.4664,12.69,-10,16.4212,0.2755,0.6654,0.3302,0,3,Talking
78.4377,55.8247,10.8366,11.3075,15.6933,-43.5837,0.0728,0.7221,0.3467,0,1,Distracted
89.8146,77.6911,15.1924,20.2533,2.6817,-14.8729,0.2322,0.6758,0.3057,0,3,Talking
101.6934,81.7002,18.9298,13.1165,35.5546,20,0.055,0.2407,0.3156,0,2,Looking Down
94.0961,79.4417,16.5841,14.2988,4.2896,14.3221,0.1997,0.6277,0.3581,0,3,Talking
92.3306,87.7719,14.9901,0,17.5302,-0.8375,0.0832,0.5668,0.3745,0,0,Attentive
111.9325,106.3364,13.8525,20.3928,19.1863,5.4871,0.0321,0.3651,0.3287,0,2,Looking Down
61.9866,43.6426,28.767,32.9027,25.571,4.8782,0.0159,0.2497,0.3457,1,4,Using Phone
77.9101,67.1017,7.4212,25.2725,10.333,-15,0.0418,0.4653,0.2951,0,1,Distracted
86.5569,79.0602,3.3999,6.9412,4.7778,-2.5758,0.0292,0.5375,0.3467,0,0,Attentive
99.505,125.9095,20.7305,16.9564,24.9563,13.0967,0.0166,0.4588,0.3076,0,2,Looking Down
93.8566,84.037,0,14.2371,1.788,-0.5432,0.06,0.6652,0.3784,0,0,Attentive
85.5359,89.1275,2.1873,7.3547,9.7656,-7.5257,0.0588,0.5415,0.3687,0,0,Attentive
97.923,82.4214,16.0858,17.6066,10.9899,-2.5897,0.0621,0.6481,0.3139,0,0,Attentive
105.6377,78.5706,18.1956,18.3885,1.6785,3.4139,0.0989,0.6197,0.3419,0,0,Attentive
82.2112,90.9839,32.1607,21.049,37.0787,16.41,0.0192,0.3921,0.3191,0,2,Looking Down
89.9282,107.3774,24.4128,19.5593,5.8393,22.9312,0.196,0.6156,0.3139,0,3,Talking
92.3231,80.6037,9.4162,6.8222,15.4331,-1.9275,0.105,0.7151,0.3693,0,0,Attentive
79.3867,66.9181,12.2383,12.9948,4.6697,15,0.0979,0.6055,0.3611,0,1,Distracted
52.5343,87.7351,39.5254,13.7766,32.3337,17.6111,0.0029,0.1966,0.3168,1,4,Using Phone
72.7331,96.5563,2,14.3746,9.6723,13.5879,0.1296,0.6317,0.3258,0,3,Talking
92.509,81.554,4.6134,26.7458,3.6437,15.6525,0.196,0.4989,0.2978,0,3,Talking
110.3222,109.7231,10.7564,25.8006,42.2145,15.2205,0.12,0.3278,0.443,0,2,Looking Down
90.4415,82.7497,10.1494,10.7615,5.8577,-21.1738,0.0851,0.592,0.3503,0,1,Distracted
92.8016,89.0088,10.9479,15.0052,-11.2194,4.0673,0.0304,0.5035,0.3704,0,0,Attentive
96.4136,77.0463,16.0051,9.3081,7.9327,-19.1237,0.1525,0.6265,0.316,0,3,Talking
89.9257,116.4673,21.1364,14.6168,35.3027,7.1455,0.0593,0.3176,0.3106,0,2,Looking Down
94.5844,87.7851,13.4227,9.6992,22.7964,11.3556,0.0125,0.4101,0.3099,0,2,Looking Down
105.1451,109.2456,37.5476,27.6456,29.5457,-7.1235,0.0231,0.3526,0.3562,0,2,Looking Down
98.0612,84.6345,5,30.0529,0.4424,20.7061,0.1655,0.6302,0.3207,0,1,Distracted
91.2177,132.6629,26.7556,28.8139,33.9359,-12.8501,0.0518,0.4858,0.2959,0,2,Looking Down
75.4538,76.658,12.9895,25.9525,-10,15,0.015,0.5744,0.3131,0,1,Distracted
97.7473,110.0873,13.3977,16.0567,18,-10.5916,0.0942,0.5313,0.3326,0,2,Looking Down
115.7273,114.0532,9.9475,30.3136,27.4547,4.8059,0.0128,0.4114,0.3425,0,2,Looking Down
79.0255,103.3566,18.3945,28.1507,0.1342,29.3574,0.0724,0.411,0.4408,0,1,Distracted
59.0521,64.45,27.7428,39.5477,18.1278,16.4383,0.0402,0.2266,0.4006,1,4,Using Phone
97.9746,103.3976,19.1835,5,34.0087,12.1547,0.0435,0.3175,0.3095,0,2,Looking Down
98.0562,86.7916,8.3758,23.2237,-8.2739,-15.3776,0.2175,0.6213,0.3572,0,3,Talking
75.293,66.3187,22.544,20.0616,27.5886,16.7904,0.0481,0.1384,0.3561,1,4,Using Phone
77.795,90.1071,8.3569,13.0159,1.7353,-0.9768,0.0512,0.5698,0.3796,0,0,Attentive
87.8935,101.6043,5.7262,21.7569,7.3259,-8,0.2994,0.6275,0.3657,0,3,Talking
83.1691,68.7625,20.8478,17.8721,27.2544,20.8669,0.0819,0.2564,0.281,1,4,Using Phone
82.1847,107.2992,30.7675,18.6028,40.8813,-1.5175,0.0655,0.2225,0.4268,0,2,Looking Down
83.0882,73.3151,2,7.7302,9.6768,14.7773,0.2098,0.6724,0.4222,0,3,Talking
81.5616,96.5825,12.0219,16.2892,21.2145,-3.5913,0.0278,0.4077,0.2654,0,2,Looking Down
45.1005,92.9461,17.5007,37.6889,22.3047,14.5189,0.0353,0.2325,0.366,1,4,Using Phone
89.6985,63.432,5,16.5116,0.0623,-26.2847,0.0462,0.6688,0.3094,0,1,Distracted
96.3748,119.0488,23.2,21.3269,36.6959,2.948,0.0263,0.4857,0.2856,0,2,Looking Down
79.1572,87.3292,14.4499,16.4467,2.2242,-16.931,0.1734,0.6953,0.3531,0,3,Talking
72.0525,71.6041,11.4295,27.8699,31.2594,19.1958,0.07,0.1522,0.3525,1,4,Using Phone
81.4628,63.0433,18.3274,25.4795,1.8481,31.4532,0.0723,0.5002,0.3659,0,1,Distracted
57.1707,59.8572,26.2069,26.487,27.0894,12.0607,0.011,0.3068,0.3909,1,4,Using Phone
98.7107,99.0776,30.5078,14.4283,44.9136,-5.3705,0.0427,0.3775,0.3349,0,2,Looking Down
91.106,109.6929,32.6427,27.3325,38.4594,-0.6465,0,0.3636,0.3196,0,2,Looking Down
89.2171,78.9555,20.8994,11.2289,2.4144,8,0.1232,0.6206,0.297,0,3,Talking
95.1016,103.1114,28.0401,15.8726,9.5968,15.1867,0.2911,0.7049,0.3903,0,3,Talking
114.1137,74.6916,20.3135,12.5686,3.2426,-32.3143,0,0.6201,0.345,0,1,Distracted
85.5178,73.1664,21.8426,27.2271,30.8986,13.6404,0.1047,0.2852,0.3609,1,4,Using Phone
79.3841,79.6968,2.987,18.7479,-2.4632,-4.1574,0.0284,0.7216,0.3382,0,0,Attentive
95.7318,79.0601,7.5735,16.1544,15.1101,3.3773,0.0236,0.809,0.3288,0,0,Attentive
87.442,93.4007,10.8729,18.4079,13.0634,-25.9642,0.2151,0.674,0.3731,0,3,Talking
87.0711,75.8427,25.9488,23.5963,37.1258,15.6565,0.0229,0.1169,0.3471,1,4,Using Phone
92.4607,73.6531,1.196,2.3717,12.5755,-3.3111,0.1267,0.6049,0.3574,0,0,Attentive
75.6391,70.5842,12.7073,13.7958,1.5409,-15.5463,0.0336,0.6813,0.2908,0,0,Attentive
80.3218,62.0964,26.7304,25.9325,27.9702,17.2063,0.0708,0.0936,0.3878,1,4,Using Phone
76.9334,87.7036,17.4482,2,9.3187,-14.044,0.1401,0.6953,0.3491,0,3,Talking
100.3963,116.1633,26.1922,19.9402,31.7335,2.3653,0.0521,0.2539,0.3179,0,2,Looking Down
51.5148,74.6347,22.1144,23.2425,31.2235,4.4693,0.0733,0.3107,0.3218,1,4,Using Phone
107.3477,102.3699,11.8045,2.4341,11.3135,28.8751,0.138,0.7407,0.3653,0,3,Talking
89.3684,65.7996,24.3567,36.4336,31.1826,-11.3302,0.0207,0.3633,0.2893,0,2,Looking Down
104.5762,116.3863,14.9589,24.5923,29.1211,-1.4727,0.0168,0.5332,0.315,0,2,Looking Down
